개방서비스명,영업상태명,폐업년도,폐업일자,위치,도로명전체주소,사업장명
당구장업,폐업,2019,20190325,경기,"경기도 동두천시 평화로 2914-22, 301호 (상봉암동, 동재상가)",보스당구장
당구장업,폐업,2016,20160201,경기,"경기도 구리시 안골로85번길 23, 3층 (수택동)",베스트 당구장
당구장업,폐업,2019,20190528,경기,경기도 김포시 양촌읍 양곡1로38번길 10,이화 당구장
당구장업,폐업,2018,20180322,경기,"경기도 구리시 검배로 61 (수택동, 대벌부페)",대벌당구장
당구장업,폐업,2019,20190402,경기,"경기도 동두천시 거북마루로 11  (지행동,센터프라자 2층)",큐포인트
당구장업,폐업,2020,20201202,경기,"경기도 동두천시 중앙로 125, 4층 405호 (지행동, 영스포렉스)",영당구클럽
당구장업,폐업,2020,20200811,경기,"경기도 동두천시 지행로 52, 4층 401~402호 (지행동, 송내프라자)",킹당구장
당구장업,폐업,2019,20190215,경기,경기도 김포시 월곶면 대곶로 466-8,에이스 당구클럽
당구장업,폐업,2016,20161024,경기,"경기도 동두천시 중앙로285번길 8, 2층 (생연동, 중앙쇼핑센터)",공때리네 당구장
당구장업,폐업,2017,20170428,경기,"경기도 동두천시 거북마루로 20, 2층 (지행동)",그린 당구클럽
당구장업,폐업,2020,20200103,경기,"경기도 동두천시 동광로 48-2, 2층 (생연동)",중앙당구장
당구장업,폐업,2019,20190118,경기,"경기도 김포시 돌문로 50-20, 7층 701호 (사우동, 로얄프라자)",W낙당구클럽
당구장업,폐업,2019,20191206,경기,"경기도 동두천시 동두천로 119, 4층 403호 (지행동, 지행역프라자)",럭셔리큐당구장
당구장업,폐업,2018,20181214,경기,"경기도 동두천시 상패로 86, 2층 (상패동)",사삼 당구장
당구장업,폐업,2019,20190228,경기,경기도 안성시 미양면 안성맞춤대로 691,연흥당구장
당구장업,폐업,2019,20190730,경기,"경기도 안성시 석정2길 12 (석정동,석수상가 2층)",신원당구장
당구장업,폐업,2020,20200304,경기,"경기도 구리시 경춘로 223, 4층 (인창동)",OK 당구장
당구장업,폐업,2020,20200210,경기,"경기도 구리시 안골로 98, 2층 (수택동)",베스트당구장
당구장업,폐업,2019,20191127,경기,"경기도 구리시 안골로103번길 27-3, 3층 (수택동)",당구야 놀자
당구장업,폐업,2016,20160120,경기,"경기도 구리시 안골로77번길 47 (수택동, 굿모닝마트)",노리터 당구장
당구장업,폐업,2020,20200210,경기,"경기도 구리시 검배로 16-8, 3층 (수택동)",라이즈당구클럽
당구장업,폐업,2019,20190408,경기,경기도 안성시 대덕면 대학10길 27,상록수당구클럽
당구장업,폐업,2016,20160310,경기,경기도 안성시 대덕면 대학10길 18,상아당구장
당구장업,폐업,2016,20160303,경기,경기도 안성시 금광면 종합운동장로 129-2,우리동네 당구장
당구장업,폐업,2019,20190531,경기,"경기도 구리시 검배로48번길 18, 지하층 (수택동, 쉴만한교회)",동수야! 당구 얼마치냐?
당구장업,폐업,2017,20170307,경기,경기도 안성시 공도읍 벚꽃길 25-3,태산당구장
당구장업,폐업,2017,20171227,경기,"경기도 안성시 아양로 25  (아양동,(2층))",사계절 당구클럽
당구장업,폐업,2017,20170215,경기,"경기도 안성시 중앙2길 24  (대천동,3층)",명동당구클럽
당구장업,폐업,2019,20191216,경기,경기도 안성시 죽산면 죽주로 256,J&B 당구 클럽
당구장업,폐업,2018,20180604,경기,"경기도 김포시 양촌읍 양곡1로 34, 301-302호",당구 매니아
당구장업,폐업,2020,20200304,경기,"경기도 구리시 안골로77번길 47, 3층 (수택동, 굿모닝마트)",에이스 당구클럽
당구장업,폐업,2017,20171227,경기,경기도 안성시 공도읍 기업단지로 123,공단당구장
당구장업,폐업,2019,20190528,경기,"경기도 김포시 하성면 하성로 489, 2층 1호",솔 당구클럽
당구장업,폐업,2019,20190808,경기,경기도 안성시 공도읍 덕봉서원로 43  ((3층)),VIP 당구장
당구장업,폐업,2018,20180201,경기,경기도 안성시 일죽면 청미길 11  ((2층)),당구명가 허슬러
당구장업,폐업,2018,20180605,경기,경기도 안성시 대덕면 대학9길 5  (중앙프라자 401호),천하당구장
당구장업,폐업,2019,20190528,경기,"경기도 구리시 안골로 98, 6층 (수택동)",TOP당구장
당구장업,폐업,2020,20200210,경기,"경기도 구리시 안골로103번길 7, 3층 (수택동, 선수빌딩)",스타 당구장
당구장업,폐업,2016,20160519,경기,"경기도 구리시 안골로 40, 5층 502호 (교문동, 교문동 주차빌딩)",황금당구장
당구장업,폐업,2020,20200220,경기,"경기도 과천시 뒷골1로 5, A동 1층 (과천동, 용마라이프)",경마당구장
당구장업,폐업,2020,20201130,경기,"경기도 과천시 새술막길 10-13, 6층 601호 (중앙동, 태양빌딩)",과천당구클럽
당구장업,폐업,2020,20200528,경기,"경기도 과천시 새술막길 10-19, 6층 (중앙동)",2000당구장
당구장업,폐업,2019,20190905,경기,"경기도 의정부시 신흥로 193, 6층 (의정부동)",비엔피당구장
당구장업,폐업,2020,20200131,울산,"울산광역시 남구 왕생로 81, 3층 (달동)",챔피언당구장
당구장업,폐업,2020,20200921,경상,경상남도 합천군 삼가면 삼가중앙2길 7,원스타 당구클럽
당구장업,폐업,2018,20181227,서울,"서울특별시 동대문구 한천로 60 (장안동,2층)",골드당구장
당구장업,폐업,2018,20180709,경상,"경상북도 포항시 남구 상공로 241, 3층 (해도동)",우승당구장
당구장업,폐업,2017,20170116,강원,"강원도 양양군 강현면 낙산사로 32, 2층 (정인회식당)",비치당구장
당구장업,폐업,2019,20191115,전라,"전라북도 익산시 목천로13길 17 (인화동2가, 바이더웨이)",동이리당구장
당구장업,폐업,2020,20201207,경상,"경상남도 거제시 중곡로 51, 중곡빌딩 202호 (고현동)",진당구클럽
당구장업,폐업,2016,20160802,경기,경기도 화성시 봉담읍 마당바위로 174,혜성당구장
당구장업,폐업,2016,20161005,경기,경기도 화성시 동탄면 경기동로 491,JJ당구장
당구장업,폐업,2020,20201209,경기,경기도 화성시 봉담읍 동화길 85,이원408 당구장
당구장업,폐업,2020,20200608,경기,경기도 화성시 봉담읍 샘마을길 61,협성당구장
당구장업,폐업,2018,20181130,경기,"경기도 화성시 화산중앙로 33, 3층 (송산동)",한승당구장
당구장업,폐업,2018,20180803,경기,경기도 화성시 마도면 마도공단로 262,쌍송당구장
당구장업,폐업,2018,20180313,경기,"경기도 화성시 효행로 803, 3층 (송산동)",킹당구장
당구장업,폐업,2019,20190408,경기,경기도 화성시 봉담읍 와우로 103-3 (2층),행님 당구장
당구장업,폐업,2019,20190408,경기,경기도 화성시 향남읍 동오2길 4 (2층),올리브당구장
당구장업,폐업,2016,20160620,경기,경기도 화성시 동탄면 동탄기흥로 125 (태흥프라자 201호),공동당구구역
당구장업,폐업,2017,20170901,경기,"경기도 화성시 우정읍 조암남로 9, 3층",아우토반 당구장
당구장업,폐업,2017,20170405,경기,경기도 화성시 서신면 매화3길 11,서신당구장
당구장업,폐업,2020,20200417,경기,"경기도 화성시 영통로 68-2, 201호 (반월동,신영통 프라자)",369당구클럽
당구장업,폐업,2019,20190405,경기,경기도 화성시 양감면 초록로 894,초원당구장
당구장업,폐업,2019,20190405,경기,경기도 화성시 양감면 은행나무로 283,흥신당구장
당구장업,폐업,2019,20190408,경기,경기도 화성시 봉담읍 고시길 31-19,거북이당구장
당구장업,폐업,2017,20170711,경기,경기도 화성시 역골로 9-13 (남양동),에이원당구클럽
당구장업,폐업,2018,20181212,경기,"경기도 화성시 영통로 42-3, 3층 (반월동)",스마트당구클럽
당구장업,폐업,2018,20180201,경기,"경기도 화성시 향남읍 서해로 430-23, 2층",나이스 당구클럽
당구장업,폐업,2019,20190408,경기,경기도 화성시 우정읍 조암로 23,Q 당구클럽
당구장업,폐업,2018,20181026,경기,경기도 화성시 봉담읍 와우로15번길 59 (3층),고래 당구장
당구장업,폐업,2019,20190121,경기,경기도 화성시 봉담읍 고시길 28  (2층),나쏘당구장
당구장업,폐업,2017,20170202,경기,경기도 화성시 남양시장로66번길 10-5  (남양동),흥일당구장
당구장업,폐업,2016,20161005,경기,"경기도 화성시 팔탄면 서해로987번길 3, 14동 301호 (발안유통공구상가)",발안당구장
당구장업,폐업,2016,20160509,경기,"경기도 화성시 효행로 1028,  202호 (진안동,2층)",OK당구클럽
당구장업,폐업,2016,20160628,경기,경기도 화성시 팔탄면 서촌길21번길 4,중앙당구장
당구장업,폐업,2016,20160908,경기,경기도 화성시 봉담읍 와우안길 16,에이스당구장
당구장업,폐업,2019,20190405,경기,경기도 화성시 향남읍 3.1만세로 1120 (3층),NO.9
당구장업,폐업,2016,20160513,경기,"경기도 화성시 효행로 287, 212호 (기안동,보보스프라자)",보보스당구장
당구장업,폐업,2019,20191129,경기,"경기도 화성시 봉담읍 동화길 7, 3층",OK당구클럽
당구장업,폐업,2020,20201201,경기,"경기도 화성시 향남읍 3.1만세로 1109-3, 303호",세븐당구클럽
당구장업,폐업,2016,20161221,경기,경기도 화성시 송산면 사강시장길43번길 23,세븐당구장
당구장업,폐업,2019,20190408,경기,경기도 화성시 장안면 기아자동차로 762,카니발당구장
당구장업,폐업,2018,20180404,경기,"경기도 화성시 봉담읍 고시길 32, 지층",리스당구장
당구장업,폐업,2020,20201209,경기,"경기도 화성시 향남읍 행정중앙2로 63-18, 401,402호 (크리스탈 빌딩)",프롬 빌리어드 당구장
당구장업,폐업,2019,20190405,경기,경기도 화성시 향남읍 평2길 12,지코당구장
당구장업,폐업,2019,20190408,경기,경기도 화성시 봉담읍 샘마을길 52,로얄당구장
당구장업,폐업,2018,20181116,경기,"경기도 화성시 남양읍 시청로 219, 상가1동 101-1호 (대광파인밸리아파트)",대광 당구장
당구장업,폐업,2020,20200312,경기,"경기도 화성시 동탄중심상가2길 8  (반송동,로하스에비뉴 4층 403호)",SBS당구클럽
당구장업,폐업,2019,20190102,경기,"경기도 화성시 효행로 1060, 604,605호 (진안동, e-town4)",한솔당구클럽
당구장업,폐업,2019,20190218,경기,"경기도 화성시 팔탄면 시청로 756, 2동 201호 (고향빌딩)",다래당구장
당구장업,폐업,2020,20200128,경기,"경기도 화성시 동탄중심상가1길 35, 10층 (반송동, 한솔프라자)",스카이뷰 당구장
당구장업,폐업,2019,20190904,경기,"경기도 화성시 향남읍 한절이2길 10-1, 1층",땡구당구클럽
당구장업,폐업,2017,20170410,경기,"경기도 화성시 경기대로 1036, 3층 (진안동)",승범이네당구장
당구장업,폐업,2019,20191230,경기,"경기도 화성시 남양읍 주석로 58, 1동 2층",대보당구클럽
당구장업,폐업,2016,20160226,경기,경기도 화성시 향남읍 평6길 51 (타임테라스 3층),SBS당구클럽
당구장업,폐업,2018,20181008,경기,"경기도 화성시 효행로 1075-7 (진안동, 뱅뱅프라자 306호,307호,308호)",뱅뱅 당구클럽
당구장업,폐업,2017,20170605,경기,경기도 화성시 장안면 수정로 116,큐당구장
당구장업,폐업,2019,20191212,경기,"경기도 화성시 팔탄면 버들로 1481, 2층",월문당구장
당구장업,폐업,2017,20170407,경기,"경기도 화성시 효행로 287, 212호 (기안동, 보보스프라자)",보보스당구장
당구장업,폐업,2018,20181212,경기,경기도 화성시 영통로 42-3  (반월동),청와대당구장
당구장업,폐업,2017,20170711,경기,경기도 화성시 봉담읍 와우안길 26-9,당구사랑닷컴
당구장업,폐업,2019,20190916,경기,"경기도 화성시 향남읍 행정서로 32, 센타프라자 301~302호",센타당구장
당구장업,폐업,2019,20191224,경기,"경기도 화성시 남양읍 남양성지로 147, 410호 (아이리스프라자)",당구치기좋은날
당구장업,폐업,2019,20190408,경기,경기도 화성시 비봉면 양노로 94 (3층),비봉당구장
당구장업,폐업,2018,20180629,경기,"경기도 화성시 향남읍 발안공단로2길 34, 203호",라임 당구클럽
당구장업,폐업,2019,20190118,경기,"경기도 화성시 장안면 버들로 1073, 201, 202호 (원앙빌딩)",IC당구장
당구장업,폐업,2019,20190619,경기,"경기도 화성시 경기동로 485, 2층 (장지동)",JJ당구장
당구장업,폐업,2019,20191105,경기,"경기도 화성시 삼성1로5길 6, 507,508,509,510호 (석우동)",캐슬빌리아드
당구장업,폐업,2020,20200702,경기,"경기도 화성시 봉담읍 동화길 93-14, 301,302호",강클럽
당구장업,폐업,2019,20190405,경기,경기도 화성시 향남읍 평3길 5-7 (3층),큐당구장
당구장업,폐업,2020,20201218,경기,"경기도 화성시 효행로 287, 보보스프라자 212호 (기안동)",보보스당구장
당구장업,폐업,2019,20190628,경기,경기도 화성시 정남면 세자로 289,플러스당구장
당구장업,폐업,2016,20160419,경기,"경기도 화성시 메타폴리스로 53, 501호 (반송동, 스타프라자)",스타당구장
당구장업,폐업,2019,20190408,경기,경기도 화성시 봉담읍 오궁길 30-1,우리마을당구장
당구장업,폐업,2019,20191122,경기,"경기도 화성시 화산중앙로 67, b동 2층 (송산동)",에이스당구장
당구장업,폐업,2019,20190408,경기,경기도 화성시 향남읍 토성로 358,대건당구장
당구장업,폐업,2018,20181105,경기,"경기도 화성시 병점중앙로 160, 3층 (진안동)",월드당구클럽
당구장업,폐업,2019,20190405,경기,경기도 화성시 향남읍 발안남로55번길 11 (4층),우정당구장
당구장업,폐업,2016,20160718,경기,경기도 화성시 향남읍 발안공단로 100  (2층),구문천 당구장
당구장업,폐업,2018,20180305,경기,경기도 화성시 장안면 3.1만세로 362,구슬치기 당구장
당구장업,폐업,2018,20180511,경기,경기도 화성시 동탄중심상가2길 37 (반송동),루치아노당구클럽
당구장업,폐업,2020,20201118,대전,"대전광역시 유성구 엑스포로151번길 19, 도룡하우스디 B동 116~120호 (도룡동)",어반당구클럽
당구장업,폐업,2019,20190809,경기,경기도 수원시 권선구 경수대로395번길 20  (권선동),제로당구장
당구장업,폐업,2019,20190624,경기,경기도 수원시 권선구 세권로137번길 29 (권선동),OK당구장
당구장업,폐업,2018,20180919,경기,경기도 수원시 영통구 동탄원천로 1009 (매탄동),블루윙스당구장
당구장업,폐업,2020,20200429,경기,경기도 수원시 권선구 매실로8번길 1 (호매실동),프라임빌리아드
당구장업,폐업,2020,20200429,경기,경기도 수원시 장안구 정조로921번길 4 (영화동),명품당구클럽
당구장업,폐업,2020,20200930,경기,경기도 수원시 권선구 권광로109번길 12 (권선동),짱당구장
당구장업,폐업,2016,20161114,경기,경기도 수원시 팔달구 권광로187번길 30 (인계동),당구타임
당구장업,폐업,2016,20160406,경기,경기도 수원시 장안구 수성로 274 (영화동),당구도사
당구장업,폐업,2019,20191101,경기,경기도 수원시 권선구 서부로 1822-55 (탑동),오랜지당구장
당구장업,폐업,2018,20180709,경기,경기도 수원시 팔달구 효원로249번길 50 (인계동),JS당구클럽
당구장업,폐업,2016,20160728,경기,경기도 수원시 영통구 인계로 274  (매탄동),오아시스당구장
당구장업,폐업,2018,20180502,경기,경기도 수원시 권선구 오목천로 54 (오목천동),그린파워당구장
당구장업,폐업,2018,20180805,경기,경기도 수원시 권선구 세권로195번길 20-3 (권선동),행운당구클럽
당구장업,폐업,2020,20201222,경기,경기도 수원시 장안구 만석로19번길 25-5  (천천동),센타당구장
당구장업,폐업,2019,20191022,경기,경기도 수원시 장안구 파장로54번길 1 (파장동),블루밍당구장
당구장업,폐업,2018,20180928,경기,경기도 수원시 장안구 화산로 231-10 (율전동),빅박스당구클럽
당구장업,폐업,2016,20160421,경기,"경기도 수원시 팔달구 아주로27번길 10-20, 201호 (우만동)",대영당구장
당구장업,폐업,2020,20200131,경기,경기도 수원시 권선구 탑동로 30 (탑동),탑클래스
당구장업,폐업,2020,20200703,경기,경기도 수원시 영통구 영일로6번길 35 (영통동),용당구클럽
당구장업,폐업,2016,20160812,경기,경기도 수원시 장안구 팔달로291번길 7  (영화동),북문당구장
당구장업,폐업,2020,20200519,경기,경기도 수원시 장안구 수성로 261 (정자동),로얄당구장
당구장업,폐업,2016,20160304,경기,경기도 수원시 권선구 곡선로49번길 5-4  (곡반정동),당구클럽
당구장업,폐업,2016,20160531,경기,경기도 수원시 팔달구 장다리로 191 (인계동),마블당구클럽
당구장업,폐업,2020,20200508,경기,"경기도 수원시 영통구 영통로 103 (망포동, 뉴엘지프라자)",당구야놀자 신영통점
당구장업,폐업,2017,20170116,경기,경기도 수원시 권선구 금호로 207 (구운동),썬당구장
당구장업,폐업,2020,20200616,경기,경기도 수원시 팔달구 정조로 651  (매교동),큐맨당구장
당구장업,폐업,2019,20190903,경기,경기도 수원시 권선구 권광로 107  (권선동),에이스당구장
당구장업,폐업,2016,20160126,경기,경기도 수원시 장안구 경수대로 931 (송죽동),GOGO당구클럽
당구장업,폐업,2020,20200623,경기,"경기도 수원시 영통구 청명남로34번길 18, 성우테마21 (영통동)",1000점당구장
당구장업,폐업,2019,20190527,경기,"경기도 수원시 팔달구 효원로 150, 2층 (매교동)",프린스당구클럽
당구장업,폐업,2020,20200901,경기,"경기도 수원시 팔달구 동말로77번길 6, 2층 (화서동)",카페당구클럽
당구장업,폐업,2018,20181210,경기,"경기도 수원시 권선구 탑동로 22, 301호 (탑동)",팡팡당구장
당구장업,폐업,2019,20190115,경기,"경기도 수원시 장안구 서부로 2161, 102호 (율전동)",SBC당구장
당구장업,폐업,2020,20200508,경기,"경기도 수원시 팔달구 정조로 767-4, 3층 (팔달로3가)",미인당
당구장업,폐업,2017,20170908,경기,경기도 수원시 장안구 화산로233번길 60 (율전동),MBC당구클럽
당구장업,폐업,2016,20160120,경기,경기도 수원시 팔달구 경수대로 598 (우만동),제비당구클럽
당구장업,폐업,2016,20161228,경기,경기도 수원시 영통구 신원로 304 (원천동),이노당구클럽
당구장업,폐업,2016,20160909,경기,"경기도 수원시 팔달구 매산로 2-10, 지하1층 (매산로1가, 역전시장)",싸이쿠당구장
당구장업,폐업,2019,20190930,경기,"경기도 수원시 팔달구 인계로138번길 49, 6층 (인계동)",키키당구장
당구장업,폐업,2019,20190131,경기,"경기도 수원시 권선구 세권로 122-1, 2층 (세류동)",스카이당구클럽
당구장업,폐업,2019,20190827,경기,경기도 수원시 영통구 광교중앙로 256 (하동),TOP 당구클럽
당구장업,폐업,2018,20180604,경기,"경기도 수원시 영통구 대학3로4번길 2 (이의동, 광교파인렉스 3층)",JS당구클럽
당구장업,폐업,2020,20200922,경기,"경기도 수원시 권선구 경수대로384번길 50, 3층 (권선동)",휴앤빌당구클럽
당구장업,폐업,2020,20200917,경기,"경기도 수원시 장안구 창훈로60번길 24, 3층 (연무동)",노리터당구장
당구장업,폐업,2019,20190821,경기,경기도 수원시 장안구 장안로269번길 8-2 (정자동),스피드당구장
당구장업,폐업,2019,20191216,경기,"경기도 수원시 팔달구 효원로265번길 47, 서울빌딩 4층 (인계동)",시바 빌리어드
당구장업,폐업,2018,20181106,경기,경기도 수원시 팔달구 인계로 63 (인계동),더드림당구장
당구장업,폐업,2018,20181129,경기,경기도 수원시 장안구 정자로145번길 40 (정자동),당구대장
당구장업,폐업,2019,20191017,경기,경기도 수원시 팔달구 경수대로446번길 26 (인계동),원당구장
당구장업,폐업,2019,20190306,경기,경기도 수원시 영통구 아주로4번길 16 (원천동),스타당구장
당구장업,폐업,2020,20201012,경기,"경기도 수원시 장안구 화산로 231-10, 동경빌딩 401,402호 (율전동)",킹당구장
당구장업,폐업,2018,20180501,경기,"경기도 수원시 영통구 영통로154번길 60, 2층 (망포동)",킹당구클럽
당구장업,폐업,2016,20160507,경기,경기도 수원시 팔달구 팔달문로 77  (지동),원당구장
당구장업,폐업,2019,20191220,경기,"경기도 수원시 팔달구 아주로47번길 13, 2층 (우만동)",GS당구장
당구장업,폐업,2018,20180226,경기,"경기도 수원시 팔달구 세지로243번길 58-4, 2층 (인계동)",유진당구장
당구장업,폐업,2020,20201202,경기,"경기도 수원시 영통구 덕영대로 1535, 현대프라자 (영통동)",25시당구클럽
당구장업,폐업,2020,20201022,경기,"경기도 수원시 영통구 삼성로168번길 17-1, 지층 (매탄동)",큐당구클럽
당구장업,폐업,2019,20190823,경기,"경기도 수원시 권선구 삼천병마로1598번길 31, 2층 (오목천동)",오렌지당구클럽
당구장업,폐업,2016,20160317,경기,경기도 수원시 장안구 송정로104번길 2  (정자동),천리당구장
당구장업,폐업,2019,20191231,경기,경기도 수원시 팔달구 권광로180번길 24 (인계동),이글당구클럽
당구장업,폐업,2020,20201130,경기,"경기도 수원시 장안구 연무로42번길 45, 3층 (연무동)",짱구당구장
당구장업,폐업,2018,20181008,경기,경기도 수원시 권선구 금호로 207 (구운동),썬 당구장
당구장업,폐업,2017,20170612,경기,"경기도 수원시 영통구 대학로 12, 4층 (이의동)",경기당구클럽
당구장업,폐업,2019,20191210,경기,"경기도 수원시 팔달구 경수대로446번길 48, 2층 (인계동, 성지빌딩)",GG당구장
당구장업,폐업,2018,20180110,경기,"경기도 수원시 팔달구 월드컵로 307 (우만동, 연안빌딩)",월드컵당구장
당구장업,폐업,2019,20190211,경기,"경기도 수원시 장안구 수성로261번길 6, 2층 (정자동, 연세소아과의원)",3구4구당구클럽
당구장업,폐업,2017,20170118,경기,"경기도 수원시 장안구 대평로162번길 50 (정자동, 삼성미도아파트)",미도당구장
당구장업,폐업,2018,20181217,경기,"경기도 수원시 팔달구 일월로22번길 4, 4층 (화서동)",월드당구장
당구장업,폐업,2020,20200313,경기,"경기도 수원시 영통구 청명로 28, 보보스 스포렉스 3층 303호 (영통동)",보보스당구클럽
당구장업,폐업,2020,20200313,경기,"경기도 수원시 영통구 청명로 28, 보보스 스포렉스 3층 2호 (영통동)",보보스당구클럽
당구장업,폐업,2018,20180102,광주,"광주광역시 동구 의재로 20, 2층 (학동)",스마일당구클럽
당구장업,폐업,2020,20200429,광주,"광주광역시 동구 구성로 191, 2층 (금남로5가)",허리우드 당구장
당구장업,폐업,2020,20200130,광주,"광주광역시 동구 무등로304번길 8, 1층 (계림동)",빅 박스 당구장
당구장업,폐업,2018,20180904,광주,광주광역시 동구 중앙로160번길 31-12 (황금동),궁당구장
당구장업,폐업,2019,20191021,대구,"대구광역시 동구 아양로 50, 4층 (신암동)",슈가 당구장
당구장업,폐업,2018,20180212,대전,"대전광역시 동구 은어송로 48, 4층 (가오동)",대전당구클럽
당구장업,폐업,2020,20201019,대전,"대전광역시 동구 흥룡로 4, 2층 (가양동)",3000 당구클럽
당구장업,폐업,2018,20181112,대전,"대전광역시 동구 한밭대로 1219, 5층 (용전동)",크로바당구클럽
당구장업,폐업,2020,20200224,대전,대전광역시 동구 동서대로 1618 (성남동),우리 당구클럽
당구장업,폐업,2017,20170321,대전,"대전광역시 동구 용운로 163, 4층 (용운동)",제우스당구장
당구장업,폐업,2019,20190826,대전,대전광역시 동구 현암로 72 (삼성동),쿠키당구장
당구장업,폐업,2018,20180416,대전,"대전광역시 동구 백룡로 8, 2층 (자양동)",다호당구클럽
당구장업,폐업,2019,20190509,대전,"대전광역시 동구 동대전로 125, 3층 (대동)",프로당구장
당구장업,폐업,2016,20160122,대전,대전광역시 동구 동서대로 1671 (용전동),신세계당구장
당구장업,폐업,2020,20200325,대전,"대전광역시 서구 둔산남로105번길 11, 4층 (둔산동)",지성 당구장
당구장업,폐업,2020,20201029,대전,"대전광역시 서구 대덕대로185번길 53 (둔산동,3층)",좋은 친구들
당구장업,폐업,2019,20190201,대전,"대전광역시 서구 도솔로 64  (도마동,5층)",비마당구장
당구장업,폐업,2018,20180326,대전,"대전광역시 서구 대덕대로234번길 46 (둔산동,6층)",퀸 당구장
당구장업,폐업,2020,20200826,대전,"대전광역시 서구 월평로 72, 5층 (월평동, 비플랜빌딩)",마스터 당구클럽
당구장업,폐업,2016,20161104,대전,"대전광역시 동구 동서대로1695번길 100, 4층 (용전동)",플러스당구장
당구장업,폐업,2019,20191231,대전,대전광역시 동구 용운로147번길 93 (용운동),메카 당구클럽
당구장업,폐업,2020,20200506,대전,대전광역시 동구 비래서로 54-1 (가양동),프로당구장
당구장업,폐업,2017,20171030,대전,대전광역시 동구 계족로392번길 52 (성남동),I B S 당구클럽
당구장업,폐업,2016,20161124,대전,대전광역시 동구 홍도로 14-5 (홍도동),포인트당구장
당구장업,폐업,2016,20161207,대전,"대전광역시 동구 홍도로 63, 2층 (홍도동)",사구삼구 당구장
당구장업,폐업,2020,20201105,대전,"대전광역시 동구 은어송로51번길 5, 3층 (가오동)",킹콩 당구클럽
당구장업,폐업,2016,20160304,대전,"대전광역시 동구 동부로73번길 6, 5층 (판암동)",세븐당구클럽
당구장업,폐업,2018,20180323,대전,대전광역시 동구 백룡로5번길 129 (자양동),동아당구장
당구장업,폐업,2017,20170607,대전,대전광역시 동구 우암로 332 (가양동),보전 당구클럽
당구장업,폐업,2017,20170309,대전,"대전광역시 동구 동서대로 1614, 3층 (성남동)",길 당구클럽
당구장업,폐업,2019,20190910,대전,"대전광역시 동구 계족로 456, 2층 (용전동)",KT당구장
당구장업,폐업,2019,20190520,대전,"대전광역시 동구 대학로 51, 2층 (용운동)",대학로당구장
당구장업,폐업,2018,20181219,대전,대전광역시 동구 우암로 332 (가양동),보전당구클럽
당구장업,폐업,2018,20180615,대전,대전광역시 동구 계족로392번길 52 (성남동),한국 당구장
당구장업,폐업,2020,20200428,대전,"대전광역시 동구 동대전로284번길 105, 2층 (가양동)",구슬치기 당구장
당구장업,폐업,2018,20180905,대전,"대전광역시 동구 계족로 455, 2층 (용전동)",가자 당구장
당구장업,폐업,2018,20181207,대전,"대전광역시 동구 동서대로 1614 (성남동, 반도어페럴)",길 당구클럽
당구장업,폐업,2020,20200424,대전,"대전광역시 서구 관저동로 170, 403호 (관저동)",101 billiards cafe
당구장업,폐업,2019,20191230,대전,"대전광역시 서구 관저중로84번길 37, 지하 1층 (관저동)",킹콩당구장
당구장업,폐업,2016,20160524,대전,대전광역시 중구 유천로 90  (유천동),나루터당구장
당구장업,폐업,2016,20161013,대전,대전광역시 중구 보문로335번길 8 (선화동),썬당구장
당구장업,폐업,2016,20160422,대전,대전광역시 중구 유천로 10  (유천동),왕당구장
당구장업,폐업,2019,20191017,대전,"대전광역시 중구 계백로1565번길 25, 2층 (유천동)",징기스칸당구장
당구장업,폐업,2016,20160331,대전,"대전광역시 중구 문창로 135, 3층 (대흥동)",당구치자당구장
당구장업,폐업,2017,20171114,대전,대전광역시 중구 대종로488번길 42  (은행동),양반당구장
당구장업,폐업,2016,20160411,대전,"대전광역시 중구 대종로550번길 5  (선화동,유원오피스텔 지하 1호)",유원당구장
당구장업,폐업,2016,20160429,대전,"대전광역시 중구 계룡로882번길 48, 2층 (오류동)",큐당구장
당구장업,폐업,2017,20171108,대전,"대전광역시 중구 대흥로165번길 25, 3층 (대흥동)",블루당구클럽
당구장업,폐업,2016,20160511,대전,대전광역시 중구 중앙로156번길 41 (은행동),하나당구장
당구장업,폐업,2019,20190125,대전,대전광역시 중구 중앙로138번길 29  (대흥동),상투스 당구장
당구장업,폐업,2018,20180118,대전,대전광역시 중구 충무로 1 (대흥동),당구사랑
당구장업,폐업,2016,20160111,대전,대전광역시 중구 대종로 216 (석교동),당구생각
당구장업,폐업,2020,20200507,대전,"대전광역시 중구 중교로 18, 3층 (대흥동, 대지빌딩)",쎄리당구클럽
당구장업,폐업,2016,20160610,대전,대전광역시 중구 서문로 128  (문화동),세이당구클럽
당구장업,폐업,2018,20181126,대전,"대전광역시 중구 계룡로918번길 34, 4층 (문화동)",프로당구클럽
당구장업,폐업,2019,20190531,대전,대전광역시 중구 중앙로16번길 31 (문화동),대박당구장
당구장업,폐업,2018,20181122,대전,대전광역시 중구 태평로 113  (태평동),신 갈채당구장
당구장업,폐업,2016,20160412,대전,"대전광역시 중구 문창로 85, 2층 (문창동)",미키당구장
당구장업,폐업,2020,20200217,대전,대전광역시 중구 태평로 36 (유천동),킹콩당구클럽
당구장업,폐업,2018,20180102,대전,대전광역시 중구 보문로260번길 64 (대흥동),규당구장
당구장업,폐업,2016,20161121,대전,대전광역시 중구 천근로 11 (문화동),대운당구장
